State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Assam,BARPETA,2010,Rabi       ,Arecanut,3373.00,2307.00
Assam,BARPETA,2010,Rabi       ,Banana,1979.00,29697.00
Assam,BARPETA,2010,Rabi       ,Gram,90.00,38.00
Assam,BARPETA,2010,Rabi       ,Linseed,1872.00,1029.00
Assam,BARPETA,2010,Rabi       ,Masoor,4646.00,2328.00
Assam,BARPETA,2010,Rabi       ,Moong(Green Gram),393.00,188.00
Assam,BARPETA,2010,Rabi       ,Peas & beans (Pulses),1585.00,1268.00
Assam,BARPETA,2010,Rabi       ,Rapeseed &Mustard,16740.00,7385.00
Assam,BARPETA,2010,Rabi       ,Urad,5262.00,3076.00
Assam,BARPETA,2010,Rabi       ,Wheat,6654.00,10038.00
Assam,BARPETA,2010,Summer     ,Rice,51581.00,131465.00
Assam,BARPETA,2010,Whole Year ,Banana,1979.00,29697.00
Assam,BARPETA,2010,Whole Year ,Black pepper,58.00,81.00
Assam,BARPETA,2010,Whole Year ,Coconut ,1924.00,16993000.00
Assam,BARPETA,2010,Whole Year ,Dry chillies,3021.00,2416.00
Assam,BARPETA,2010,Whole Year ,Dry ginger,734.00,4786.00
Assam,BARPETA,2010,Whole Year ,Onion,1277.00,1916.00
Assam,BARPETA,2010,Whole Year ,Potato,7381.00,67994.00
Assam,BARPETA,2010,Whole Year ,Sugarcane,356.00,12885.00
Assam,BARPETA,2010,Whole Year ,Sweet potato,644.00,1611.00
Assam,BARPETA,2010,Whole Year ,Tapioca,406.00,2030.00
Assam,BARPETA,2010,Whole Year ,Tobacco,37.00,24.00
Assam,BARPETA,2010,Whole Year ,Turmeric,1210.00,968.00
Assam,BARPETA,2010,Winter     ,Rice,74406.00,148961.00
Assam,BARPETA,2011,Autumn     ,Paddy,27987.00,13767.00
Assam,BARPETA,2011,Autumn     ,Rice,27987.00,13767.00
Assam,BARPETA,2011,Kharif     ,Arhar/Tur,301.00,253.00
Assam,BARPETA,2011,Kharif     ,Castor seed,14.00,10.00
Assam,BARPETA,2011,Kharif     ,Cotton(lint),5.00,2.00
Assam,BARPETA,2011,Kharif     ,Jute,6151.00,61441.00
Assam,BARPETA,2011,Kharif     ,Maize,58.00,44.00
Assam,BARPETA,2011,Kharif     ,Mesta,242.00,1945.00
Assam,BARPETA,2011,Kharif     ,Niger seed,1757.00,910.00
Assam,BARPETA,2011,Kharif     ,Orange,46.00,454.00
Assam,BARPETA,2011,Kharif     ,Papaya,488.00,11334.00
Assam,BARPETA,2011,Kharif     ,Sesamum,799.00,586.00
Assam,BARPETA,2011,Kharif     ,Small millets,658.00,357.00
Assam,BARPETA,2011,Kharif     ,Tapioca,28.00,230.00
Assam,BARPETA,2011,Kharif     ,Tobacco,32.00,19.00
Assam,BARPETA,2011,Rabi       ,Arecanut,3351.00,3502.00
Assam,BARPETA,2011,Rabi       ,Black pepper,46.00,64.00
Assam,BARPETA,2011,Rabi       ,Dry chillies,3006.00,1975.00
Assam,BARPETA,2011,Rabi       ,Ginger,725.00,4813.00
Assam,BARPETA,2011,Rabi       ,Gram,114.00,50.00
Assam,BARPETA,2011,Rabi       ,Linseed,1888.00,1149.00
Assam,BARPETA,2011,Rabi       ,Masoor,4970.00,2494.00
Assam,BARPETA,2011,Rabi       ,Moong(Green Gram),374.00,202.00
Assam,BARPETA,2011,Rabi       ,Peas & beans (Pulses),1521.00,1260.00
Assam,BARPETA,2011,Rabi       ,Pineapple,236.00,3915.00
Assam,BARPETA,2011,Rabi       ,Rapeseed &Mustard,16500.00,10794.00
Assam,BARPETA,2011,Rabi       ,Sweet potato,653.00,1681.00
Assam,BARPETA,2011,Rabi       ,Urad,5438.00,2248.00
Assam,BARPETA,2011,Rabi       ,Wheat,6924.00,7634.00
Assam,BARPETA,2011,Summer     ,Paddy,51708.00,174318.00
Assam,BARPETA,2011,Summer     ,Rice,51708.00,174318.00
Assam,BARPETA,2011,Whole Year ,Banana,2469.00,38079.00
Assam,BARPETA,2011,Whole Year ,Coconut ,1941.00,31488.00
Assam,BARPETA,2011,Whole Year ,Onion,1284.00,4032.00
Assam,BARPETA,2011,Whole Year ,Potato,8049.00,63643.00
Assam,BARPETA,2011,Whole Year ,Sugarcane,380.00,14081.00
Assam,BARPETA,2011,Whole Year ,Turmeric,1208.00,1003.00
Assam,BARPETA,2011,Winter     ,Paddy,78281.00,110441.00
Assam,BARPETA,2011,Winter     ,Rice,78281.00,110441.00
Assam,BARPETA,2012,Autumn     ,Paddy,6346.00,1075.00
Assam,BARPETA,2012,Autumn     ,Rice,6346.00,1075.00
Assam,BARPETA,2012,Kharif     ,Arhar/Tur,273.00,220.00
Assam,BARPETA,2012,Kharif     ,Castor seed,14.00,11.00
Assam,BARPETA,2012,Kharif     ,Cotton(lint),8.00,4.00
Assam,BARPETA,2012,Kharif     ,Jute,1294.00,5823.00
Assam,BARPETA,2012,Kharif     ,Maize,63.00,55.00
Assam,BARPETA,2012,Kharif     ,Mesta,70.00,382.00
Assam,BARPETA,2012,Kharif     ,Niger seed,1765.00,944.00
Assam,BARPETA,2012,Kharif     ,Orange,48.00,480.00
Assam,BARPETA,2012,Kharif     ,Papaya,435.00,10539.00
Assam,BARPETA,2012,Kharif     ,Sesamum,796.00,621.00
Assam,BARPETA,2012,Kharif     ,Small millets,572.00,296.00
Assam,BARPETA,2012,Kharif     ,Tapioca,22.00,183.00
Assam,BARPETA,2012,Kharif     ,Tobacco,13.00,9.00
Assam,BARPETA,2012,Rabi       ,Arecanut,3365.00,3781.00
Assam,BARPETA,2012,Rabi       ,Black pepper,46.00,70.00
Assam,BARPETA,2012,Rabi       ,Dry chillies,2975.00,2696.00
Assam,BARPETA,2012,Rabi       ,Ginger,687.00,5259.00
Assam,BARPETA,2012,Rabi       ,Gram,99.00,47.00
Assam,BARPETA,2012,Rabi       ,Linseed,1827.00,1199.00
Assam,BARPETA,2012,Rabi       ,Masoor,4905.00,2697.00
Assam,BARPETA,2012,Rabi       ,Moong(Green Gram),402.00,242.00
Assam,BARPETA,2012,Rabi       ,Peas & beans (Pulses),1565.00,1330.00
Assam,BARPETA,2012,Rabi       ,Pineapple,140.00,2373.00
Assam,BARPETA,2012,Rabi       ,Rapeseed &Mustard,18005.00,14813.00
Assam,BARPETA,2012,Rabi       ,Sweet potato,626.00,2235.00
Assam,BARPETA,2012,Rabi       ,Urad,5424.00,3387.00
Assam,BARPETA,2012,Rabi       ,Wheat,6318.00,8969.00
Assam,BARPETA,2012,Summer     ,Rice,52921.00,163375.00
Assam,BARPETA,2012,Whole Year ,Banana,2280.00,35650.00
Assam,BARPETA,2012,Whole Year ,Coconut ,1945.00,8409.00
Assam,BARPETA,2012,Whole Year ,Onion,1258.00,6748.00
Assam,BARPETA,2012,Whole Year ,Potato,7885.00,84080.00
Assam,BARPETA,2012,Whole Year ,Sugarcane,342.00,12179.00
Assam,BARPETA,2012,Whole Year ,Turmeric,1071.00,937.00
Assam,BARPETA,2012,Winter     ,Paddy,66597.00,107022.00
Assam,BARPETA,2012,Winter     ,Rice,66597.00,107022.00
Assam,BARPETA,2013,Autumn     ,Paddy,19191.00,16796.00
Assam,BARPETA,2013,Autumn     ,Rice,19191.00,16796.00
Assam,BARPETA,2013,Kharif     ,Arhar/Tur,213.00,180.00
Assam,BARPETA,2013,Kharif     ,Castor seed,14.00,9.00
Assam,BARPETA,2013,Kharif     ,Cotton(lint),8.00,4.00
Assam,BARPETA,2013,Kharif     ,Jute,5829.00,50564.00
Assam,BARPETA,2013,Kharif     ,Maize,67.00,123.00
Assam,BARPETA,2013,Kharif     ,Mesta,169.00,1356.00
Assam,BARPETA,2013,Kharif     ,Niger seed,1678.00,849.00
Assam,BARPETA,2013,Kharif     ,Orange,49.00,490.00
Assam,BARPETA,2013,Kharif     ,Papaya,448.00,10854.00
Assam,BARPETA,2013,Kharif     ,Sesamum,771.00,554.00
Assam,BARPETA,2013,Kharif     ,Small millets,515.00,271.00
Assam,BARPETA,2013,Kharif     ,Tapioca,19.00,158.00
Assam,BARPETA,2013,Kharif     ,Tobacco,9.00,7.00
Assam,BARPETA,2013,Rabi       ,Arecanut,3321.00,2036.00
Assam,BARPETA,2013,Rabi       ,Black pepper,47.00,72.00
Assam,BARPETA,2013,Rabi       ,Dry chillies,2938.00,3693.00
Assam,BARPETA,2013,Rabi       ,Ginger,667.00,5106.00
Assam,BARPETA,2013,Rabi       ,Gram,83.00,39.00
Assam,BARPETA,2013,Rabi       ,Linseed,1688.00,1007.00
Assam,BARPETA,2013,Rabi       ,Masoor,4963.00,2461.00
Assam,BARPETA,2013,Rabi       ,Moong(Green Gram),378.00,197.00
Assam,BARPETA,2013,Rabi       ,Peas & beans (Pulses),1435.00,1222.00
Assam,BARPETA,2013,Rabi       ,Pineapple,153.00,2593.00
Assam,BARPETA,2013,Rabi       ,Rapeseed &Mustard,18601.00,10054.00
Assam,BARPETA,2013,Rabi       ,Sweet potato,579.00,2067.00
Assam,BARPETA,2013,Rabi       ,Urad,5333.00,2732.00
Assam,BARPETA,2013,Rabi       ,Wheat,5888.00,8731.00
Assam,BARPETA,2013,Summer     ,Paddy,47877.00,158072.00
Assam,BARPETA,2013,Summer     ,Rice,47877.00,158072.00
Assam,BARPETA,2013,Whole Year ,Banana,2395.00,37448.00
Assam,BARPETA,2013,Whole Year ,Coconut ,1930.00,24996.00
Assam,BARPETA,2013,Whole Year ,Onion,1249.00,7499.00
Assam,BARPETA,2013,Whole Year ,Potato,8117.00,65353.00
Assam,BARPETA,2013,Whole Year ,Sugarcane,364.00,13457.00
Assam,BARPETA,2013,Whole Year ,Turmeric,1072.00,939.00
Assam,BARPETA,2013,Winter     ,Paddy,67630.00,123146.00
Assam,BARPETA,2013,Winter     ,Rice,67630.00,123146.00
Assam,BARPETA,2014,Autumn     ,Paddy,17551.00,18634.00
Assam,BARPETA,2014,Autumn     ,Rice,17551.00,18634.00
Assam,BARPETA,2014,Kharif     ,Arhar/Tur,231.00,212.00
Assam,BARPETA,2014,Kharif     ,Castor seed,13.00,10.00
Assam,BARPETA,2014,Kharif     ,Cotton(lint),5.00,3.00
Assam,BARPETA,2014,Kharif     ,Jute,6725.00,69594.00
Assam,BARPETA,2014,Kharif     ,Maize,70.00,221.00
Assam,BARPETA,2014,Kharif     ,Mesta,174.00,984.00
Assam,BARPETA,2014,Kharif     ,Niger seed,1620.00,820.00
Assam,BARPETA,2014,Kharif     ,Orange,53.00,530.00
Assam,BARPETA,2014,Kharif     ,Papaya,454.00,10999.00
Assam,BARPETA,2014,Kharif     ,Sesamum,766.00,642.00
Assam,BARPETA,2014,Kharif     ,Small millets,514.00,332.00
Assam,BARPETA,2014,Kharif     ,Tapioca,20.00,169.00
Assam,BARPETA,2014,Kharif     ,Tobacco,5.00,4.00
Assam,BARPETA,2014,Rabi       ,Black pepper,43.00,65.00
Assam,BARPETA,2014,Rabi       ,Dry chillies,2941.00,3706.00
Assam,BARPETA,2014,Rabi       ,Ginger,678.00,5197.00
Assam,BARPETA,2014,Rabi       ,Gram,83.00,51.00
Assam,BARPETA,2014,Rabi       ,Linseed,1665.00,1278.00
Assam,BARPETA,2014,Rabi       ,Masoor,4965.00,3615.00
Assam,BARPETA,2014,Rabi       ,Moong(Green Gram),385.00,256.00
Assam,BARPETA,2014,Rabi       ,Peas & beans (Pulses),1427.00,1647.00
Assam,BARPETA,2014,Rabi       ,Pineapple,140.00,2373.00
Assam,BARPETA,2014,Rabi       ,Rapeseed &Mustard,18263.00,9865.00
Assam,BARPETA,2014,Rabi       ,Sweet potato,570.00,2040.00
Assam,BARPETA,2014,Rabi       ,Urad,5412.00,3969.00
Assam,BARPETA,2014,Rabi       ,Wheat,5535.00,6533.00
Assam,BARPETA,2014,Summer     ,Paddy,49261.00,141830.00
Assam,BARPETA,2014,Summer     ,Rice,49261.00,141830.00
Assam,BARPETA,2014,Whole Year ,Banana,2531.00,39575.00
Assam,BARPETA,2014,Whole Year ,Onion,1272.00,7651.00
Assam,BARPETA,2014,Whole Year ,Potato,8358.00,80924.00
Assam,BARPETA,2014,Whole Year ,Sugarcane,394.00,14483.00
Assam,BARPETA,2014,Whole Year ,Turmeric,1053.00,926.00
Assam,BARPETA,2014,Winter     ,Paddy,69154.00,102046.00
Assam,BARPETA,2014,Winter     ,Rice,69154.00,102046.00
Assam,BONGAIGAON,1997,Autumn     ,Rice,29514.00,14056.00
Assam,BONGAIGAON,1997,Kharif     ,Arhar/Tur,168.00,141.00
Assam,BONGAIGAON,1997,Kharif     ,Cotton(lint),11.00,4.00
Assam,BONGAIGAON,1997,Kharif     ,Jute,5925.00,63278.00
Assam,BONGAIGAON,1997,Kharif     ,Maize,375.00,228.00
Assam,BONGAIGAON,1997,Kharif     ,Mesta,780.00,4268.00
Assam,BONGAIGAON,1997,Kharif     ,Small millets,986.00,542.00
Assam,BONGAIGAON,1997,Kharif     ,Sugarcane,215.00,8838.00
Assam,BONGAIGAON,1997,Rabi       ,Gram,37.00,20.00
Assam,BONGAIGAON,1997,Rabi       ,Linseed,749.00,384.00
Assam,BONGAIGAON,1997,Rabi       ,Other  Rabi pulses,4168.00,2125.00
Assam,BONGAIGAON,1997,Rabi       ,Rapeseed &Mustard,13347.00,8304.00
Assam,BONGAIGAON,1997,Rabi       ,Wheat,5397.00,6458.00
Assam,BONGAIGAON,1997,Summer     ,Rice,6366.00,5462.00
Assam,BONGAIGAON,1997,Whole Year ,Arecanut,2950.00,3521.00
Assam,BONGAIGAON,1997,Whole Year ,Coconut ,468.00,1156.00
Assam,BONGAIGAON,1997,Whole Year ,Dry chillies,818.00,528.00
Assam,BONGAIGAON,1997,Whole Year ,Niger seed,353.00,177.00
Assam,BONGAIGAON,1997,Whole Year ,Onion,327.00,654.00
Assam,BONGAIGAON,1997,Whole Year ,Potato,2720.00,21843.00
Assam,BONGAIGAON,1997,Whole Year ,Sesamum,1029.00,552.00
Assam,BONGAIGAON,1997,Whole Year ,Sweet potato,390.00,1170.00
Assam,BONGAIGAON,1997,Whole Year ,Tapioca,130.00,554.00
Assam,BONGAIGAON,1997,Whole Year ,Turmeric,516.00,302.00
Assam,BONGAIGAON,1997,Winter     ,Rice,56841.00,38596.00
Assam,BONGAIGAON,1998,Autumn     ,Rice,33335.00,28062.00
Assam,BONGAIGAON,1998,Kharif     ,Arhar/Tur,200.00,168.00
Assam,BONGAIGAON,1998,Kharif     ,Castor seed,43.00,17.00
Assam,BONGAIGAON,1998,Kharif     ,Cotton(lint),10.00,4.00
Assam,BONGAIGAON,1998,Kharif     ,Jute,4831.00,46317.00
Assam,BONGAIGAON,1998,Kharif     ,Maize,365.00,222.00
Assam,BONGAIGAON,1998,Kharif     ,Mesta,669.00,3792.00
Assam,BONGAIGAON,1998,Kharif     ,Niger seed,308.00,154.00
Assam,BONGAIGAON,1998,Kharif     ,Sesamum,918.00,503.00
Assam,BONGAIGAON,1998,Kharif     ,Small millets,851.00,470.00
Assam,BONGAIGAON,1998,Rabi       ,Gram,40.00,23.00
Assam,BONGAIGAON,1998,Rabi       ,Linseed,599.00,320.00
Assam,BONGAIGAON,1998,Rabi       ,Other  Rabi pulses,4532.00,2124.00
Assam,BONGAIGAON,1998,Rabi       ,Rapeseed &Mustard,14859.00,7847.00
Assam,BONGAIGAON,1998,Rabi       ,Wheat,5231.00,7278.00
Assam,BONGAIGAON,1998,Summer     ,Rice,6795.00,9580.00
Assam,BONGAIGAON,1998,Whole Year ,Arecanut,2970.00,4020.00
Assam,BONGAIGAON,1998,Whole Year ,Banana,882.00,10713.00
Assam,BONGAIGAON,1998,Whole Year ,Coconut ,482.00,1820000.00
Assam,BONGAIGAON,1998,Whole Year ,Dry chillies,695.00,448.00
Assam,BONGAIGAON,1998,Whole Year ,Onion,357.00,714.00
Assam,BONGAIGAON,1998,Whole Year ,Potato,2508.00,22669.00
Assam,BONGAIGAON,1998,Whole Year ,Sugarcane,227.00,9086.00
Assam,BONGAIGAON,1998,Whole Year ,Sweet potato,380.00,1140.00
Assam,BONGAIGAON,1998,Whole Year ,Tapioca,115.00,489.00
Assam,BONGAIGAON,1998,Whole Year ,Tobacco,54.00,31.00
Assam,BONGAIGAON,1998,Whole Year ,Turmeric,500.00,294.00
Assam,BONGAIGAON,1998,Winter     ,Rice,56133.00,54267.00
Assam,BONGAIGAON,1999,Autumn     ,Rice,32940.00,23441.00
Assam,BONGAIGAON,1999,Kharif     ,Arhar/Tur,210.00,176.00
Assam,BONGAIGAON,1999,Kharif     ,Castor seed,41.00,16.00
Assam,BONGAIGAON,1999,Kharif     ,Cotton(lint),11.00,5.00
Assam,BONGAIGAON,1999,Kharif     ,Jute,4735.00,56937.00
Assam,BONGAIGAON,1999,Kharif     ,Maize,372.00,226.00
Assam,BONGAIGAON,1999,Kharif     ,Mesta,689.00,3875.00
Assam,BONGAIGAON,1999,Kharif     ,Niger seed,306.00,153.00
Assam,BONGAIGAON,1999,Kharif     ,Sesamum,844.00,438.00
Assam,BONGAIGAON,1999,Kharif     ,Small millets,851.00,462.00
Assam,BONGAIGAON,1999,Rabi       ,Gram,47.00,25.00
Assam,BONGAIGAON,1999,Rabi       ,Linseed,585.00,286.00
Assam,BONGAIGAON,1999,Rabi       ,Other  Rabi pulses,4407.00,2473.00
Assam,BONGAIGAON,1999,Rabi       ,Rapeseed &Mustard,14792.00,6603.00
Assam,BONGAIGAON,1999,Rabi       ,Wheat,5273.00,8105.00
Assam,BONGAIGAON,1999,Summer     ,Rice,8414.00,12119.00
Assam,BONGAIGAON,1999,Whole Year ,Arecanut,3132.00,4439.00
Assam,BONGAIGAON,1999,Whole Year ,Banana,899.00,10927.00
Assam,BONGAIGAON,1999,Whole Year ,Coconut ,530.00,3200000.00
Assam,BONGAIGAON,1999,Whole Year ,Dry chillies,674.00,433.00
Assam,BONGAIGAON,1999,Whole Year ,Onion,359.00,718.00
Assam,BONGAIGAON,1999,Whole Year ,Potato,2560.00,19715.00
Assam,BONGAIGAON,1999,Whole Year ,Sugarcane,195.00,7735.00
Assam,BONGAIGAON,1999,Whole Year ,Sweet potato,373.00,1119.00
Assam,BONGAIGAON,1999,Whole Year ,Tapioca,119.00,506.00
Assam,BONGAIGAON,1999,Whole Year ,Tobacco,51.00,29.00
Assam,BONGAIGAON,1999,Whole Year ,Turmeric,507.00,298.00
Assam,BONGAIGAON,1999,Winter     ,Rice,57620.00,62814.00
Assam,BONGAIGAON,2000,Autumn     ,Rice,33157.00,30980.00
Assam,BONGAIGAON,2000,Kharif     ,Arhar/Tur,227.00,191.00
Assam,BONGAIGAON,2000,Kharif     ,Castor seed,37.00,15.00
Assam,BONGAIGAON,2000,Kharif     ,Cotton(lint),10.00,4.00
Assam,BONGAIGAON,2000,Kharif     ,Jute,4071.00,44144.00
Assam,BONGAIGAON,2000,Kharif     ,Maize,375.00,228.00
Assam,BONGAIGAON,2000,Kharif     ,Mesta,665.00,3739.00
Assam,BONGAIGAON,2000,Kharif     ,Niger seed,312.00,156.00
Assam,BONGAIGAON,2000,Kharif     ,Sesamum,678.00,355.00
Assam,BONGAIGAON,2000,Kharif     ,Small millets,853.00,463.00
Assam,BONGAIGAON,2000,Rabi       ,Gram,47.00,25.00
Assam,BONGAIGAON,2000,Rabi       ,Linseed,534.00,276.00
Assam,BONGAIGAON,2000,Rabi       ,Other  Rabi pulses,4461.00,2512.00
Assam,BONGAIGAON,2000,Rabi       ,Rapeseed &Mustard,15429.00,8534.00
Assam,BONGAIGAON,2000,Rabi       ,Wheat,4750.00,5884.00
Assam,BONGAIGAON,2000,Summer     ,Rice,9931.00,14064.00
Assam,BONGAIGAON,2000,Whole Year ,Arecanut,3020.00,5016.00
Assam,BONGAIGAON,2000,Whole Year ,Banana,867.00,10548.00
Assam,BONGAIGAON,2000,Whole Year ,Coconut ,598.00,3429000.00
Assam,BONGAIGAON,2000,Whole Year ,Dry chillies,679.00,435.00
Assam,BONGAIGAON,2000,Whole Year ,Onion,366.00,732.00
Assam,BONGAIGAON,2000,Whole Year ,Potato,2985.00,31317.00
Assam,BONGAIGAON,2000,Whole Year ,Sugarcane,206.00,7601.00
Assam,BONGAIGAON,2000,Whole Year ,Sweet potato,375.00,1125.00
Assam,BONGAIGAON,2000,Whole Year ,Tapioca,126.00,536.00
Assam,BONGAIGAON,2000,Whole Year ,Tobacco,45.00,23.00
Assam,BONGAIGAON,2000,Whole Year ,Turmeric,514.00,302.00
Assam,BONGAIGAON,2000,Winter     ,Rice,57625.00,58910.00
Assam,BONGAIGAON,2001,Autumn     ,Rice,33306.00,30266.00
Assam,BONGAIGAON,2001,Kharif     ,Arhar/Tur,255.00,214.00
Assam,BONGAIGAON,2001,Kharif     ,Castor seed,36.00,14.00
Assam,BONGAIGAON,2001,Kharif     ,Cotton(lint),14.00,5.00
Assam,BONGAIGAON,2001,Kharif     ,Jute,3895.00,40020.00
Assam,BONGAIGAON,2001,Kharif     ,Maize,394.00,240.00
Assam,BONGAIGAON,2001,Kharif     ,Mesta,635.00,3631.00
Assam,BONGAIGAON,2001,Kharif     ,Niger seed,399.00,200.00
Assam,BONGAIGAON,2001,Kharif     ,Sesamum,681.00,358.00
Assam,BONGAIGAON,2001,Kharif     ,Small millets,856.00,466.00
Assam,BONGAIGAON,2001,Rabi       ,Gram,38.00,22.00
Assam,BONGAIGAON,2001,Rabi       ,Linseed,580.00,293.00
Assam,BONGAIGAON,2001,Rabi       ,Masoor,1142.00,672.00
Assam,BONGAIGAON,2001,Rabi       ,Moong(Green Gram),273.00,118.00
Assam,BONGAIGAON,2001,Rabi       ,Other  Rabi pulses,4684.00,2485.00
Assam,BONGAIGAON,2001,Rabi       ,Peas & beans (Pulses),363.00,265.00
Assam,BONGAIGAON,2001,Rabi       ,Rapeseed &Mustard,15360.00,9794.00
Assam,BONGAIGAON,2001,Rabi       ,Urad,2680.00,1323.00
Assam,BONGAIGAON,2001,Rabi       ,Wheat,5844.00,6875.00
Assam,BONGAIGAON,2001,Summer     ,Rice,9967.00,16462.00
Assam,BONGAIGAON,2001,Whole Year ,Arecanut,3034.00,4024.00
Assam,BONGAIGAON,2001,Whole Year ,Banana,892.00,10843.00
Assam,BONGAIGAON,2001,Whole Year ,Coconut ,633.00,5006000.00
Assam,BONGAIGAON,2001,Whole Year ,Dry chillies,686.00,440.00
Assam,BONGAIGAON,2001,Whole Year ,Onion,368.00,736.00
Assam,BONGAIGAON,2001,Whole Year ,Potato,3093.00,35886.00
Assam,BONGAIGAON,2001,Whole Year ,Sugarcane,211.00,7855.00
Assam,BONGAIGAON,2001,Whole Year ,Sweet potato,346.00,1038.00
Assam,BONGAIGAON,2001,Whole Year ,Tapioca,140.00,596.00
Assam,BONGAIGAON,2001,Whole Year ,Tobacco,45.00,24.00
Assam,BONGAIGAON,2001,Whole Year ,Turmeric,527.00,309.00
Assam,BONGAIGAON,2001,Winter     ,Rice,57795.00,66814.00
Assam,BONGAIGAON,2002,Autumn     ,Rice,33750.00,29871.00
Assam,BONGAIGAON,2002,Kharif     ,Arhar/Tur,269.00,225.00
Assam,BONGAIGAON,2002,Kharif     ,Castor seed,31.00,12.00
Assam,BONGAIGAON,2002,Kharif     ,Cotton(lint),13.00,5.00
Assam,BONGAIGAON,2002,Kharif     ,Jute,3610.00,39439.00
Assam,BONGAIGAON,2002,Kharif     ,Maize,407.00,248.00
Assam,BONGAIGAON,2002,Kharif     ,Mesta,584.00,3428.00
Assam,BONGAIGAON,2002,Kharif     ,Niger seed,451.00,226.00
Assam,BONGAIGAON,2002,Kharif     ,Sesamum,613.00,317.00
Assam,BONGAIGAON,2002,Kharif     ,Small millets,782.00,432.00
Assam,BONGAIGAON,2002,Rabi       ,Gram,47.00,24.00
Assam,BONGAIGAON,2002,Rabi       ,Linseed,502.00,276.00
Assam,BONGAIGAON,2002,Rabi       ,Masoor,1991.00,1339.00
Assam,BONGAIGAON,2002,Rabi       ,Moong(Green Gram),330.00,146.00
Assam,BONGAIGAON,2002,Rabi       ,Other  Rabi pulses,6158.00,3536.00
Assam,BONGAIGAON,2002,Rabi       ,Peas & beans (Pulses),400.00,285.00
Assam,BONGAIGAON,2002,Rabi       ,Rapeseed &Mustard,13987.00,8441.00
Assam,BONGAIGAON,2002,Rabi       ,Urad,2810.00,1477.00
Assam,BONGAIGAON,2002,Rabi       ,Wheat,5830.00,7419.00
Assam,BONGAIGAON,2002,Summer     ,Rice,9527.00,14838.00
Assam,BONGAIGAON,2002,Whole Year ,Arecanut,3012.00,2785.00
Assam,BONGAIGAON,2002,Whole Year ,Banana,906.00,11018.00
Assam,BONGAIGAON,2002,Whole Year ,Coconut ,661.00,5534000.00
Assam,BONGAIGAON,2002,Whole Year ,Dry chillies,848.00,554.00
Assam,BONGAIGAON,2002,Whole Year ,Onion,353.00,705.00
Assam,BONGAIGAON,2002,Whole Year ,Orange,116.00,970.00
Assam,BONGAIGAON,2002,Whole Year ,Papaya,255.00,3902.00
Assam,BONGAIGAON,2002,Whole Year ,Pineapple,299.00,5563.00
Assam,BONGAIGAON,2002,Whole Year ,Potato,3337.00,41324.00
Assam,BONGAIGAON,2002,Whole Year ,Sugarcane,141.00,5135.00
Assam,BONGAIGAON,2002,Whole Year ,Sweet potato,327.00,981.00
Assam,BONGAIGAON,2002,Whole Year ,Tapioca,155.00,660.00
Assam,BONGAIGAON,2002,Whole Year ,Tobacco,49.00,26.00
Assam,BONGAIGAON,2002,Whole Year ,Turmeric,710.00,418.00
Assam,BONGAIGAON,2002,Winter     ,Rice,59640.00,78756.00
Assam,BONGAIGAON,2003,Autumn     ,Rice,34213.00,32358.00
Assam,BONGAIGAON,2003,Kharif     ,Arhar/Tur,239.00,200.00
Assam,BONGAIGAON,2003,Kharif     ,Castor seed,34.00,14.00
Assam,BONGAIGAON,2003,Kharif     ,Cotton(lint),15.00,6.00
Assam,BONGAIGAON,2003,Kharif     ,Jute,3440.00,35141.00
Assam,BONGAIGAON,2003,Kharif     ,Maize,359.00,219.00
Assam,BONGAIGAON,2003,Kharif     ,Mesta,607.00,3523.00
Assam,BONGAIGAON,2003,Kharif     ,Niger seed,441.00,221.00
Assam,BONGAIGAON,2003,Kharif     ,Sesamum,611.00,317.00
Assam,BONGAIGAON,2003,Kharif     ,Small millets,843.00,457.00
Assam,BONGAIGAON,2003,Rabi       ,Gram,38.00,21.00
Assam,BONGAIGAON,2003,Rabi       ,Linseed,603.00,305.00
Assam,BONGAIGAON,2003,Rabi       ,Masoor,2130.00,1371.00
Assam,BONGAIGAON,2003,Rabi       ,Moong(Green Gram),303.00,133.00
Assam,BONGAIGAON,2003,Rabi       ,other misc. pulses,609.00,306.00
Assam,BONGAIGAON,2003,Rabi       ,Peas & beans (Pulses),428.00,307.00
Assam,BONGAIGAON,2003,Rabi       ,Rapeseed &Mustard,13300.00,7054.00
Assam,BONGAIGAON,2003,Rabi       ,Urad,2795.00,1258.00
Assam,BONGAIGAON,2003,Rabi       ,Wheat,5770.00,5764.00
Assam,BONGAIGAON,2003,Summer     ,Rice,9569.00,12546.00
Assam,BONGAIGAON,2003,Whole Year ,Arecanut,3385.00,4934.00
Assam,BONGAIGAON,2003,Whole Year ,Banana,942.00,11458.00
Assam,BONGAIGAON,2003,Whole Year ,Coconut ,718.00,5925000.00
Assam,BONGAIGAON,2003,Whole Year ,Dry chillies,850.00,554.00
Assam,BONGAIGAON,2003,Whole Year ,Onion,337.00,674.00
Assam,BONGAIGAON,2003,Whole Year ,Orange,162.00,1361.00
Assam,BONGAIGAON,2003,Whole Year ,Papaya,254.00,3840.00
Assam,BONGAIGAON,2003,Whole Year ,Pineapple,294.00,5448.00
Assam,BONGAIGAON,2003,Whole Year ,Potato,3322.00,21423.00
Assam,BONGAIGAON,2003,Whole Year ,Sugarcane,210.00,8104.00
